"test","loc","population","cross","maturity_group","color","plot_length","row","year","plant_number","fc","det","pc","md","ht","lod","ag_score","sq","pro","oil","oil_13","po_13","p_o","id"
"Plant Rows","Cla",NA,"Mx16-32","6.1-6.7",NA,NA,"RM19-1173",2019,NA,"W",NA,"G",50,32,1.5,1.5,NA,45.55,21.32,NA,NA,66.87,"N19-1173"
"Plant Rows","Cla",NA,"Mx16-32","6.1-6.7",NA,NA,"RM19-1174",2019,NA,"W",NA,"G",53,33,1.5,1,NA,43.43,22.07,NA,NA,65.5,"N19-1174"
"Plant Rows","Cla",NA,"Mx16-32","6.1-6.7",NA,NA,"RM19-1175",2019,NA,"W",NA,"G",54,33,1.5,1.5,NA,42.98,22.09,NA,NA,65.07,"N19-1175"
"Plant Rows","Cla",NA,"Mx16-33","6.1-6.7",NA,NA,"RM19-1176",2019,NA,"P",NA,NA,52,NA,NA,NA,NA,41.08,23.97,NA,NA,65.05,"N19-1176"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1177",2019,NA,"P",NA,NA,41,NA,NA,NA,NA,44.76,20.59,NA,NA,65.35,"N19-1177"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1178",2019,NA,"P",NA,NA,47,NA,NA,NA,NA,44.05,23.09,NA,NA,67.14,"N19-1178"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1179",2019,NA,"S",NA,NA,46,NA,NA,NA,NA,44.81,20.81,NA,NA,65.62,"N19-1179"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1180",2019,NA,"P",NA,NA,45,NA,NA,NA,NA,43.95,21.18,NA,NA,65.13,"N19-1180"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1181",2019,NA,"W",NA,NA,42,NA,NA,NA,NA,43.94,22.18,NA,NA,66.12,"N19-1181"
"Plant Rows","Cla",NA,"Mx16-34","6.1-6.7",NA,NA,"RM19-1182",2019,NA,"P",NA,NA,47,NA,NA,NA,NA,43.29,21.84,NA,NA,65.13,"N19-1182"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1183",2019,NA,"P",NA,"G",38,31,1.5,1.5,NA,43.3,22.44,NA,NA,65.74,"N19-1183"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1184",2019,NA,"S",NA,"G",47,38,1.5,1,NA,46.85,20.82,NA,NA,67.67,"N19-1184"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1185",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,42.03,23.65,NA,NA,65.68,"N19-1185"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1186",2019,NA,"W",NA,NA,47,NA,NA,NA,NA,44.37,21.4,NA,NA,65.77,"N19-1186"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1187",2019,NA,"P",NA,NA,38,NA,NA,NA,NA,45.01,20.69,NA,NA,65.7,"N19-1187"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1188",2019,NA,"W",NA,NA,39,NA,NA,NA,NA,43.48,21.62,NA,NA,65.1,"N19-1188"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1189",2019,NA,"W",NA,NA,53,NA,NA,NA,NA,42.35,23.02,NA,NA,65.37,"N19-1189"
"Plant Rows","Cla",NA,"Mx16-35","6.1-6.7",NA,NA,"RM19-1190",2019,NA,"P",NA,NA,54,NA,NA,NA,NA,45.12,21.34,NA,NA,66.46,"N19-1190"
"Plant Rows","Cla",NA,"Mx16-36","6.1-6.7",NA,NA,"RM19-1191",2019,NA,"P",NA,NA,46,NA,NA,NA,NA,42.72,22.37,NA,NA,65.09,"N19-1191"
"Plant Rows","Cla",NA,"Mx16-36","6.1-6.7",NA,NA,"RM19-1192",2019,NA,"W",NA,NA,47,NA,NA,NA,NA,44.07,22.6,NA,NA,66.67,"N19-1192"
"Plant Rows","Cla",NA,"Mx16-36","6.1-6.7",NA,NA,"RM19-1193",2019,NA,"P",NA,NA,40,NA,NA,NA,NA,42.94,23.92,NA,NA,66.86,"N19-1193"
"Plant Rows","Cla",NA,"Mx16-36","6.1-6.7",NA,NA,"RM19-1194",2019,NA,"P",NA,NA,45,NA,NA,NA,NA,43.56,22.29,NA,NA,65.85,"N19-1194"
"Plant Rows","Cla",NA,"Mx16-37","6.1-6.7",NA,NA,"RM19-1195",2019,NA,"S",NA,NA,45,NA,NA,NA,NA,44.4,22.15,NA,NA,66.55,"N19-1195"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1196",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,45.86,19.83,NA,NA,65.69,"N19-1196"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1197",2019,NA,"P",NA,NA,45,NA,NA,NA,NA,43.4,22.58,NA,NA,65.98,"N19-1197"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1198",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,44.02,20.98,NA,NA,65,"N19-1198"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1199",2019,NA,"P",NA,NA,47,NA,NA,NA,NA,44.15,21.37,NA,NA,65.52,"N19-1199"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1200",2019,NA,"S",NA,NA,47,NA,NA,NA,NA,43.96,21.71,NA,NA,65.67,"N19-1200"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1201",2019,NA,"W",NA,NA,43,NA,NA,NA,NA,43.68,21.39,NA,NA,65.07,"N19-1201"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1202",2019,NA,"W",NA,NA,43,NA,NA,NA,NA,43.09,22.46,NA,NA,65.55,"N19-1202"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1203",2019,NA,"P",NA,NA,44,NA,NA,NA,NA,44.06,21.93,NA,NA,65.99,"N19-1203"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1204",2019,NA,"P",NA,NA,46,NA,NA,NA,NA,45.01,20.86,NA,NA,65.87,"N19-1204"
"Plant Rows","Cla",NA,"Mx16-38","6.1-6.7",NA,NA,"RM19-1205",2019,NA,"W",NA,NA,47,NA,NA,NA,NA,44.88,21,NA,NA,65.88,"N19-1205"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1206",2019,NA,"P",NA,NA,46,NA,NA,NA,NA,43.88,21.62,NA,NA,65.5,"N19-1206"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1207",2019,NA,"W",NA,NA,46,NA,NA,NA,NA,43.26,21.88,NA,NA,65.14,"N19-1207"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1208",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,44.72,20.82,NA,NA,65.54,"N19-1208"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1209",2019,NA,"S",NA,NA,45,NA,NA,NA,NA,42.89,23.15,NA,NA,66.04,"N19-1209"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1210",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,44.3,21.52,NA,NA,65.82,"N19-1210"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1211",2019,NA,"P",NA,NA,40,NA,NA,NA,NA,45.12,20.71,NA,NA,65.83,"N19-1211"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1212",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,43.61,22.33,NA,NA,65.94,"N19-1212"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1213",2019,NA,"P",NA,"G",45,32,1.5,3,NA,46.17,21.99,NA,NA,68.16,"N19-1213"
"Plant Rows","Cla",NA,"Mx16-39","6.1-6.7",NA,NA,"RM19-1214",2019,NA,"W",NA,NA,45,NA,NA,NA,NA,41.25,23.77,NA,NA,65.02,"N19-1214"
"Plant Rows","Cla",NA,"Mx16-41","6.1-6.7",NA,NA,"RM19-1215",2019,NA,"W",NA,NA,47,NA,NA,NA,NA,42.92,24.1,NA,NA,67.02,"N19-1215"
"Plant Rows","Cla",NA,"Mx16-42","6.1-6.7",NA,NA,"RM19-1216",2019,NA,"W",NA,NA,38,NA,NA,NA,NA,43.22,22.36,NA,NA,65.58,"N19-1216"
"Plant Rows","Cla",NA,"Mx16-42","6.1-6.7",NA,NA,"RM19-1217",2019,NA,"W",NA,NA,51,NA,NA,NA,NA,43.97,21.5,NA,NA,65.47,"N19-1217"
"Plant Rows","Cla",NA,"Mx16-42","6.1-6.7",NA,NA,"RM19-1218",2019,NA,"S",NA,"G",51,NA,NA,NA,NA,42.12,23,NA,NA,65.12,"N19-1218"
"Plant Rows","Cla",NA,"Mx16-42","6.1-6.7",NA,NA,"RM19-1219",2019,NA,"S",NA,"G",45,NA,NA,NA,NA,45.13,22.55,NA,NA,67.68,"N19-1219"
"Plant Rows","Cla",NA,"Mx16-43","6.1-6.7",NA,NA,"RM19-1220",2019,NA,"P",NA,"G",52,34,1.5,1.5,NA,42.07,24.09,NA,NA,66.16,"N19-1220"
"Plant Rows","Cla",NA,"Mx16-43","6.1-6.7",NA,NA,"RM19-1221",2019,NA,"W",NA,"G",45,30,1.5,2,NA,41.4,24.42,NA,NA,65.82,"N19-1221"
